business_id,business_name,category,owner_id,employees,monthly_revenue,monthly_expense,profit,tax_paid,electricity_usage,water_usage,rent,rating,latitude,longitude,established_year
0e1cd248-1c73-4fa7-876d-a56641a3e4e4,Mandal-Narasimhan,Healthcare,b1af896c-8758-46cb-ae94-2fcc60df1886,15,232856.79,186673.79,46183.0,6927.45,5775.81,481.5,69049.11,4.5,12.943006937169935,77.64361699048624,2010
65d6b1e1-e1a7-4dea-b978-e882185c9405,Ratti-Mukherjee,Healthcare,b69ad23c-575f-4fe2-b02f-68121d6cbc08,12,142314.59,81786.61,60527.98,9079.2,1983.63,2312.25,29233.99,4.3,12.881233334723872,77.58614323419087,2019
3e01eeda-477e-4b43-8582-bbdce2d51d04,Barad PLC,Healthcare,f6272b84-bd72-45c9-8213-26fcfe0bea54,16,287345.95,199824.44,87521.51,13128.23,5843.98,1890.65,87034.06,4.7,12.924314396385336,77.50616329900186,1992
d0839e6b-6d89-4371-be97-64e5746d54df,"Sabharwal, Chokshi and Bawa",Food,7cb5cd07-2039-45a6-9567-1838cfdb09d2,18,120934.04,73879.65,47054.39,7058.16,5346.65,908.0,64008.32,4.4,12.964812099600923,77.52288580263222,1992
aa854285-b69f-43cb-aedd-05bd19f4c49c,Chopra PLC,Healthcare,6d24237e-cef2-4908-9634-c9e21e413614,16,104659.29,73882.51,30776.78,4616.52,7604.85,1672.76,76250.6,4.2,13.037965833779918,77.52284896891554,1993
a3251b56-fb19-4c74-91d2-096470cd1be6,Chowdhury-Batta,Retail,996f597d-ccb5-4047-8fc6-4c1d1601e6d3,11,123728.22,90290.81,33437.41,5015.61,5037.57,3682.41,56320.82,4.5,13.02986794001023,77.56686949748975,2011
b3cc15da-98ba-46e2-8e8c-648ae3b1668f,Radhakrishnan-Dhingra,Food,8f31a442-907a-4de3-af80-b18a313270e6,12,132419.93,96845.59,35574.34,5336.15,5465.64,3108.16,76007.78,3.0,12.978180906777132,77.57479079719171,2012
141c46fb-1afa-418b-8b38-3118847bab50,"Chakraborty, Zachariah and Deep",Food,20bb2746-a9a3-454d-8bcd-4af993e883d8,14,110015.4,63024.33,46991.07,7048.66,3685.71,1448.08,64517.66,4.3,13.066917871497537,77.56177550246176,1990
ab450a80-f50d-4ee9-8124-a9a914227968,Khosla Ltd,Retail,28c6471c-b1de-4972-87ee-1602b092fecc,14,113724.44,59340.02,54384.42,8157.66,1166.49,2917.56,77163.87,3.5,13.00768938642983,77.50465685452389,2015
900ee622-1c8d-446c-875e-80503dbd29fc,Desai-Bahl,Retail,2eed87e8-522d-4ddf-bad8-dc1f32e08994,9,110247.13,65001.64,45245.49,6786.82,2853.97,2815.2,83956.19,4.6,13.071171141486229,77.54001349046987,2010
791a2ee4-b6bf-401d-9b6e-40bcbc42d121,Bahl Inc,Manufacturing,55040ced-dea0-409f-b6c4-82c884b58c91,12,177048.78,72213.4,104835.38,15725.31,5578.38,2052.7,57561.05,4.5,12.948157396144682,77.63671097841333,2007
daabc6fa-d7fc-40b7-a3db-645086336174,"Shere, Rana and Choudhary",Food,63ebed1a-2abc-406c-8b22-8342e0e0318c,10,140203.18,78600.63,61602.54,9240.38,3935.32,3584.46,26199.42,4.1,12.932479076447434,77.62482917576152,2004
2be04885-da29-4669-becf-2f8ffb4868a8,Kuruvilla Ltd,Food,4fc54b26-29c6-47fe-ae5c-7a72a1a18edb,14,148586.69,129588.43,18998.26,2849.74,5901.21,1413.46,20001.7,4.6,12.986046694489856,77.61444278476758,2023
1eb99959-6da5-461a-bd56-da15c1dc12cf,Sarna-Parmar,IT,da954393-2465-4511-85a8-f2a142e6fef9,17,426201.81,376461.94,49739.87,7460.98,4314.14,1545.34,49539.34,3.6,12.893940367200216,77.59440737009197,2000
99cc878d-d8c6-4e79-9729-4732f8cd805b,Bahri-Mohan,Food,0c7e8952-9469-424d-87d8-69758b035785,9,151132.92,66854.56,84278.36,12641.75,4577.76,867.54,59563.67,4.8,12.89585415199985,77.5311610083531,2007
af041709-a543-4ae2-947a-c05f0befac58,Chokshi Group,Retail,3f2f27e2-b0b4-49cf-ade4-38e527168550,13,100120.75,61348.23,38772.52,5815.88,5786.22,1148.09,10000.0,4.5,12.898836780082599,77.55668302009852,2000
4ee6f9eb-45c9-4f36-81c6-487e6dfc8b57,Basu-Butala,Manufacturing,c48baebb-6362-47c6-bc78-860244e8d8c1,13,103551.35,87376.7,16174.66,2426.2,500.0,3097.61,107890.8,3.8,12.98627084574161,77.64334888480276,2000
d9890761-4fd1-4dee-a69f-35ad790f7da4,Kalita and Sons,Manufacturing,64592a37-f475-4046-92ee-36c805962750,18,104354.2,79470.59,24883.61,3732.54,2655.08,1496.33,48157.52,3.6,13.025861929845531,77.64202741777055,2022
1f0ac591-4cc6-4515-a5cc-1476d94f7e0c,Patel PLC,Retail,1ff5c6a9-6020-4825-bf29-000a89dbaaa0,21,103622.36,57692.51,45929.85,6889.48,6904.42,1620.04,61892.65,4.3,13.051975118089034,77.49770329750804,1998
a7b04d52-7281-4b9a-9c40-4f95fbd90e5e,Chanda-Char,Manufacturing,9db896b1-1bb0-4e1d-9156-e0b4a097fdc3,16,107983.82,91313.13,16670.7,2500.6,8657.42,2458.15,43686.21,4.4,12.965428835057562,77.55653920383651,2022
6132bc5a-eeac-4890-8073-07e69916b6db,Bhargava-Basak,Retail,27f3ebf2-a6fc-44c1-b2e6-ac47aa4a1805,15,173943.36,123035.78,50907.58,7636.14,4034.42,2987.98,72040.97,4.6,13.022129121207739,77.53182103083968,1992
4abc2d53-7513-45f6-9436-a11b8a0c3473,Rastogi-Deshmukh,Retail,6766ff7a-c552-4e86-b8e2-e6904969f20d,7,123491.02,58465.77,65025.26,9753.79,6085.9,2704.18,42534.49,4.0,12.952040843817871,77.6869093782763,2008
4e994942-e5f9-49fc-a3f1-89b3d0bfc2d6,"Pandit, Aurora and Kuruvilla",IT,72a26d21-7f33-44c8-bbb4-2be27e138d24,19,113485.04,59894.45,53590.59,8038.59,2897.51,2492.77,63243.53,3.7,13.026993391550544,77.52600257263359,2023
f9d22b04-8114-48ac-b3eb-26103a4e3737,Saxena-Divan,IT,aea70980-e52b-4478-86c6-716561308c36,16,128166.39,109005.36,19161.04,2874.16,4031.98,822.51,55328.88,4.8,12.91767313229492,77.6397420962635,1991
2a08dd64-f073-4263-beb7-616c502e9a76,Gola-Hora,Manufacturing,f0e3b0fc-435a-4d5b-9e4d-48a95baed47a,15,111329.81,72859.31,38470.5,5770.58,8726.47,3161.93,38286.4,3.3,13.06113534148352,77.55251646594209,2009
90c1bb95-35ac-4957-a150-80cc64b65984,Nayak-Kara,Retail,ea2edff8-3d9d-415c-89cf-f3f491cfc57b,17,133996.74,92737.71,41259.02,6188.85,6777.89,1947.94,34177.67,3.8,12.917702364206637,77.58697850758622,2000
df3af8f1-6d94-473a-ac07-83894edef8bf,Sawhney Ltd,Retail,3e0ddeab-08b7-478b-ad6b-5c9995380f71,13,155465.17,64386.47,91078.7,13661.81,2790.14,1703.35,10000.0,3.4,12.953502718044476,77.49543947086494,2014
ff2370ca-3232-4461-b0eb-4980166043a1,"Patla, Patla and Kuruvilla",Food,1bcd5d23-0838-42b7-9973-f5cb844f8b43,8,156122.75,66162.55,89960.21,13494.03,8718.11,3565.45,79730.97,4.3,12.883445463865081,77.53498530265298,2005
d8c5492e-a4d6-442a-818e-b0e62bc39981,Bhardwaj-Dar,Food,77a4d667-8177-4c74-969a-7833bb2334ac,17,144145.01,94072.44,50072.56,7510.88,7319.12,1823.94,63801.78,4.3,12.893166713454919,77.61645695202114,2011
75fd6a93-378a-4cf1-a205-c9f0cefd06d1,Bala LLC,Manufacturing,87f84c60-eb84-43b3-9bdd-d7140293fbcc,12,106375.57,78270.57,28105.01,4215.75,5773.53,100.0,37770.53,3.5,12.972059710556756,77.54039872227264,2012
0836c1bc-39cc-4746-8f50-8242532bc196,Tiwari-Brar,Retail,c02f6b21-ca49-4530-94b8-2dea33f95ab2,19,100587.19,47710.89,52876.3,7931.45,2154.82,2114.96,41208.31,4.4,13.007344341784691,77.5295921820908,1990
fe651bfa-bb99-418b-80e0-6dba221b7742,Golla LLC,IT,b491cad1-e0cb-4283-89a5-779fcd872412,10,112717.94,77139.4,35578.54,5336.78,8070.87,1670.88,89280.21,3.9,12.956988714513436,77.65426516917441,2020
ba853972-7f7b-473b-8470-b86f4e9f2a00,"Kulkarni, Sibal and Raju",Food,5e2d27a9-3fa1-418a-9f7c-a4d5e029f324,21,112824.29,77384.35,35439.94,5315.99,2709.64,1568.53,63789.34,3.4,12.952665050191252,77.67743439540985,1994
f4fb8241-df32-4a94-89b8-67a4b3a725fe,"Raja, Varma and Ramesh",IT,4b23934d-5d0f-47b8-b444-17e98516f9b5,23,109566.6,76321.09,33245.51,4986.83,4029.85,3138.58,34761.97,4.0,13.035551426268977,77.68506730279033,1996
76dfeaae-5e3a-4542-887d-dd66c9cb4de0,Bumb-Barad,Retail,e8a852ad-260d-4cab-8463-d9780e9c232b,16,101056.09,46318.98,54737.12,8210.57,7196.82,2879.38,74136.24,4.6,13.038682195410605,77.51987108485659,1996
a3fe2485-3aeb-4114-8e9b-e3b811d4f81b,Keer-Sengupta,Manufacturing,e9a2ec2e-94df-4d58-a660-250a4f90198b,11,121982.88,67494.91,54487.97,8173.2,9019.7,1532.84,61182.16,2.9,13.025227234443056,77.66430038889601,2009
3a500609-a2c8-4b1a-af3a-869237b0feae,Taneja-Morar,IT,6045b10e-7f14-42a5-86fc-e5acdea7b84f,16,129818.19,85703.44,44114.75,6617.21,1409.61,2686.32,60770.12,5.0,12.936561280405428,77.58723229801673,1991
d49543f5-ded3-4bb1-9690-a1d13fe5fadc,"Sharaf, Gola and Pandey",Healthcare,74cc2e02-f69b-48be-b159-c952eabf4bd9,28,127631.42,55959.46,71671.96,10750.79,7112.67,2154.06,45157.5,3.8,12.921815287932052,77.53764440208253,2003
047fe136-8a44-4a4a-95b0-ece70d7e701f,"Murthy, Kumer and Sandal",Retail,c5c93563-251c-43fe-940a-c85196cb1490,14,104091.95,76122.79,27969.16,4195.37,4042.43,2917.06,39967.32,3.5,12.991802871982056,77.66685275511684,1998
6f025a96-963c-4d0d-9555-910b225912cb,Sarna PLC,Food,085e9426-2371-4e2f-8139-dd55096eb29e,21,116469.49,62989.64,53479.85,8021.98,8268.19,2810.58,70524.0,3.8,13.026960667281465,77.6866352903379,2022
68881d56-ad19-4119-889b-198403c304de,Dubey Ltd,IT,0ec9d169-4700-4587-a498-59ff9517f232,11,109914.61,68731.44,41183.17,6177.48,5848.45,2807.8,45855.49,5.0,13.041654507821457,77.64752349437217,1994
2a3b6023-703f-499d-bd4a-156d3d1466d8,Dutta-Prasad,Healthcare,a88ce9a3-e2f2-4db2-8f63-0dbc8ed3a878,19,159886.83,75064.48,84822.35,12723.35,2453.59,1899.2,40582.0,4.1,13.012020652419622,77.664303978218,1993
9987db93-0b6f-4b1f-9328-5471dd028e1d,"Saxena, Vyas and Vaidya",Retail,d7a5f8dd-3d07-4961-af1d-df864edbced8,27,104873.04,74330.26,30542.79,4581.42,7186.02,161.85,69584.21,4.6,13.049913773251038,77.6830390686921,1997
8390ec34-362f-4fd3-8d46-ff0c43636f15,"Savant, Sengupta and Nadig",IT,0292c49b-9411-4724-a501-ee84effb53bf,20,121813.7,77509.25,44304.45,6645.67,3805.02,1026.68,68147.14,4.0,12.878494797928107,77.6565753446196,2015
4aa20765-b1c8-46ec-8a0b-be21516c9533,Kohli Inc,Healthcare,185b75e8-7b64-4a25-8b2c-8729489e9afd,18,143922.01,75895.62,68026.39,10203.96,1536.22,3301.44,56759.02,4.0,13.056634906312002,77.56253277244112,2022
754da79f-885d-4df8-832f-b403471be5eb,"Korpal, Ghosh and Goswami",Retail,8bd63627-7ad6-4ba4-acad-6f309d25f73d,15,267239.55,132561.3,134678.25,20201.74,5975.09,1531.93,33344.6,4.5,12.946559994488835,77.55458856981255,2020
c8c2946c-3f14-4e8a-84f6-f0c90a2a25a6,Kannan-Bhattacharyya,IT,711481d6-756b-4361-8372-c595755736dc,14,106281.31,93762.29,12519.02,1877.85,5200.9,100.0,10000.0,3.3,13.052492413810194,77.5800437811245,2017
9d8ad642-2bc9-4227-96da-1e71647b15ec,Kapoor LLC,Manufacturing,98db8991-172e-4bb1-aa59-a598908b444e,20,163731.66,73406.23,90325.43,13548.81,4063.59,457.79,25384.49,3.9,12.904019869180635,77.53300015215014,1994
155c4cbd-250e-4823-8347-dec58463e7d3,"Naik, Sawhney and Saha",Manufacturing,543e089b-2b0f-4ba9-8a83-3cc3401c88bb,16,173144.91,139531.49,33613.43,5042.01,5250.26,1718.58,63682.51,4.1,12.908900559018823,77.63975667526465,2009
8b8bb9cb-fa34-42cb-8be8-8807673090ed,Gaba LLC,Healthcare,d664873b-4304-49d8-8500-c14b29fd3fbd,14,105281.26,60756.13,44525.13,6678.77,7253.27,798.99,58552.25,2.7,12.981165349928496,77.67192318934306,1990
a45ef915-54d2-478c-adb6-fbebe9702abc,"Reddy, Nayak and Kuruvilla",Food,c446d0d3-fff1-4510-b075-82630dff4a61,12,126317.13,112577.32,13739.81,2060.97,4122.81,2286.3,49402.56,3.0,12.908747506445879,77.55605638027475,1994
6d145db9-9b5a-475a-833d-d91da5a5585c,Uppal Group,IT,05ae4312-8c78-4162-bfd8-1d458c8fcd42,22,103097.02,57288.93,45808.09,6871.21,3307.93,740.34,71233.24,4.7,13.041473468577424,77.68010679244982,2001
747bf30f-1721-4aed-9e0b-199cb5ec983d,"Chanda, Chhabra and Boase",Retail,60b78642-b7cb-4406-87aa-a73df33af374,8,114432.1,85198.5,29233.61,4385.04,4280.52,1896.05,72283.81,4.3,12.991998556729742,77.66354778992329,2014
880af781-6507-436a-b583-92b8e897ce87,"Bose, Buch and Mutti",IT,61e200cd-da23-4829-aaff-a77369bc7f25,13,129557.7,63570.4,65987.3,9898.09,1919.44,1103.16,29319.68,3.8,13.050622976243282,77.61041805836459,1993
5e04b6b5-4935-4312-b021-1840aff9c806,Hayre and Sons,IT,6fae11aa-8d29-4046-a6a0-899197de75c2,11,155522.75,129556.33,25966.42,3894.96,6123.51,3205.84,45632.32,4.1,12.913611465953727,77.5603360878457,1991
25f8f150-36ac-4066-adfb-a4dca0e58728,Boase-Ghose,Healthcare,5d293284-7133-4dcf-b7f5-dc84c21f4bc9,13,240307.95,144986.71,95321.24,14298.19,6166.87,884.3,35172.79,5.0,13.021420056873398,77.58167730198258,1996
2e4fc57b-f301-4972-a2bd-9adccebbe205,Bhattacharyya-Jha,Retail,70ed20f5-e026-44fd-b1fe-bfe2f176b727,18,108528.81,71628.84,36899.97,5535.0,8470.46,1829.64,68217.97,3.7,13.042679077212641,77.66748026458771,2007
5e82bfd5-b651-4b74-8beb-552cb1815aa5,Goswami-Raghavan,IT,bdd964a4-c423-4a68-8c84-44f6995e69ae,11,173724.42,109497.93,64226.5,9633.97,6843.22,616.97,57434.45,4.5,12.898025358262698,77.6134464694658,2004
9f0ad291-cee1-4654-bcc4-a44e03bdff08,Dhingra LLC,Healthcare,be72fb23-b5ac-4738-be9a-a329c7aedcc0,9,122704.66,86297.77,36406.89,5461.03,5615.51,3290.83,23831.99,4.1,12.9229016775922,77.55458285380315,2017
b868ce2f-f81e-4f75-ae8b-43d4945009c6,Dayal-Tank,Healthcare,47d3a98a-8eec-45d0-9897-0bbf9659a744,22,175240.03,115724.68,59515.34,8927.3,3831.52,1781.18,53021.17,4.0,13.046923967115463,77.51511334601987,2017
7b6eda30-9a08-45e1-b2fd-36d814140e67,"Konda, Setty and Soni",IT,8e5a5246-c207-4a44-a941-2e1118b5a49a,14,110147.5,53416.46,56731.04,8509.66,2356.86,2743.57,41869.91,4.0,13.00263120017671,77.52338249077474,2013
5461a0e3-4917-4cba-ac6a-26f769d2a744,"Lanka, Sagar and Dayal",IT,47bb1911-a9ad-411a-95fb-c39f3c45c2e3,12,116806.35,46968.1,69838.25,10475.74,500.0,1958.67,45106.18,4.5,13.002767045558384,77.59556563926903,2010
33dbd5d6-a3be-4690-8cb9-7ded69426031,"Subramaniam, Devan and Oza",Healthcare,26def24c-2356-45ce-be91-6060afac1d2d,18,184064.21,90678.55,93385.65,14007.85,7228.5,1942.22,74094.7,4.7,12.959104232716335,77.62667441345756,1994
d891ab4b-56d8-4d1b-be17-95391064c8ef,Sachar and Sons,Retail,791abc0b-1a4a-445a-8cc5-63d752b75db1,16,128848.27,92949.6,35898.67,5384.8,2773.71,2008.16,34644.37,3.5,13.069506840194705,77.6853406110801,1999
cf875d86-10d2-437d-8b2e-a3e2afbf74c0,Ganesan-Tiwari,Food,008d78d9-e39d-4822-a72e-804381aa3086,8,152233.97,70007.3,82226.67,12334.0,4846.52,3832.62,22669.11,3.7,12.965012715593408,77.60567567671303,1998
4f07b8d3-970a-46bf-95b0-ee62c5ca0458,Dutt-Chanda,Food,8be2a5f2-cea8-47f5-8d82-58e7f0a9f158,12,129400.27,108060.1,21340.18,3201.03,5086.44,1314.41,49835.84,3.9,12.935379212149991,77.55135329617495,2008
9558d7b0-56f2-4037-8d0e-907fa32fb3e9,Nanda LLC,Manufacturing,1c4e0696-f0ce-4354-adce-726fb1b239a8,10,100786.24,76917.89,23868.35,3580.25,2667.44,2041.51,51581.47,4.3,12.885238316647163,77.53453251508478,1992
911e6c9a-a930-4452-9172-00db9857de20,Sinha LLC,Food,aadc5d56-f3a7-4f8c-b4d9-9f3678ee668d,20,105200.7,87965.15,17235.56,2585.33,3587.8,1025.05,10000.0,4.4,13.012502504817206,77.54813025204697,2002
8bc0170f-ead3-4cd2-87b8-faa7c3facbd1,Baria-Choudhary,IT,94da3e52-24f0-49a2-9657-a5324e44a155,10,135992.3,64951.4,71040.91,10656.14,7875.0,949.13,59243.43,4.0,12.887020755848804,77.69335968319089,2005
6f5e43bc-2822-40cb-9762-9e828c64ee2e,Misra-Barad,Food,ae6f9320-e882-4ed7-9023-58ac4595bc4a,19,172845.95,145325.07,27520.88,4128.13,7068.11,1950.04,49435.04,4.7,12.943410106171202,77.65232161984889,2009
64c38126-4ad7-437a-a8f9-8464ad2368d8,Uppal-Mani,Retail,957aaf64-21fc-4f36-94c8-4d80c5169147,10,123643.76,55399.8,68243.96,10236.59,5236.3,2390.25,42326.42,4.5,12.882296424132964,77.5606589180512,2010
d6de6cbe-b6b0-4b96-9e79-6a03cb22afe3,"Ramachandran, Gopal and Kapadia",IT,d15bfead-fe43-46b4-9c67-7198bfc01e4b,22,102661.26,78105.24,24556.02,3683.4,3442.66,100.0,10000.0,4.2,12.936082933924558,77.5352650022829,2015
efccd7f4-fb10-4b9c-8ab5-f830ba3c14a5,Deshmukh PLC,Healthcare,4c9378f2-a89c-4e8c-8e25-1b271e3be1cf,18,117593.09,70907.89,46685.21,7002.78,1470.6,2275.46,25062.42,3.9,12.899210352111115,77.52101043755923,1999
0df7d84d-186d-4937-a926-a3c68405d362,Chander-Hans,Retail,a1efc8ed-1b07-40ec-8f78-6c4979698d90,14,139807.88,73510.52,66297.36,9944.6,3573.55,2187.93,60990.85,4.3,13.018372067689278,77.504508085273,2020
44e5ab14-9975-4e7c-9bcd-58db11e63d98,Nanda-Sunder,Retail,3f785300-59d0-4923-8aa9-2469a3dac6ad,14,190336.81,95848.99,94487.82,14173.17,7821.28,2267.28,46873.69,4.4,13.062096928276219,77.55195351715209,2002
eec3f7c6-49ee-450a-8061-5b93eb71c6d6,"Pal, Comar and Chad",IT,961cf85f-4546-4a33-a0b9-622eb686f24e,18,116647.31,53725.85,62921.45,9438.22,5522.19,2077.15,33685.02,4.0,12.923706243095348,77.67564768080287,2010
0b35191a-28aa-4b70-8013-2b5c2cdc1ca1,Sodhi LLC,Food,e1771443-ebd8-428d-b963-6ae4a6fad5ae,20,101043.93,49583.01,51460.93,7719.14,4636.15,383.64,33968.23,4.9,12.892104364119266,77.66449249916938,2012
4836a788-949d-411b-aa01-ccaa5d5ac8ae,"Nath, Kapadia and Ganesan",IT,9ca3b203-6768-4842-a079-908aa8ff20a0,12,205813.52,99908.95,105904.57,15885.69,5695.8,2038.92,81282.08,3.9,13.026940289437249,77.56567436582115,2020
0897e398-c54f-4932-93fe-f18df6762954,Chatterjee PLC,IT,0aef0907-9957-4789-b9e9-bfdcdcf1a07a,18,137343.29,116592.03,20751.26,3112.69,5902.08,2395.35,16245.33,3.7,12.926392962984186,77.66100541577183,2015
781c8e30-92d5-4a76-886c-9bf93cb27bf5,Pandey Inc,Healthcare,a139116f-fdc9-49d6-8a6c-a5d485fe0bec,15,107206.45,79667.12,27539.33,4130.9,6919.15,1346.84,43585.47,4.4,12.875110873022392,77.532250442317,1990
62873673-49a0-4ffe-9b03-24d8d1adc7f6,Misra Group,Retail,107ebadb-d806-4e5e-8080-c79a8e4fe192,16,118053.04,68369.05,49684.0,7452.6,1910.59,2107.79,32597.54,4.1,12.92223854724211,77.57523821896986,1991
08050c93-7f2b-4362-b64e-079cd0783822,Mane and Sons,Healthcare,491d9593-43b7-44aa-95d5-ec18f742c1ab,17,100732.65,61314.18,39418.47,5912.77,5216.52,1146.34,22075.3,4.9,12.943392247776691,77.53662430330718,1999
99acb3ec-c099-43e9-855c-1a82712ee568,Singhal-Raja,IT,d06e57ca-7f62-414e-b370-6e117576fe99,20,140935.45,109803.57,31131.88,4669.78,8698.29,1477.26,28972.72,4.6,12.947445205348949,77.58779217391651,1999
92d9f3bd-137a-4332-850f-c61cf0a64bdd,Sachar PLC,Manufacturing,1b5bfde8-f326-42f8-8bb7-da8e6daded22,13,103307.29,92625.0,10682.29,1602.34,2785.6,2467.94,55336.96,4.0,13.054308567363769,77.5108088535388,1995
7d4064d3-cbf6-462f-8050-7abb8ac5c08e,"Soman, Bhagat and Mallick",IT,944d9ddc-cf6b-4835-99af-43064e39414a,21,325534.87,235809.61,89725.27,13458.79,4257.34,786.44,49186.61,4.4,13.010894511986713,77.57263017328505,1995
8e9adee4-f235-4209-8455-3601bd9060da,Master Inc,IT,1e10af61-ca18-486e-8da9-3da0aca9c46b,11,107629.16,96403.51,11225.65,1683.85,1343.86,1588.28,46579.61,4.5,12.99454644389581,77.60168260541599,2003
4b8e5862-10dc-4339-88c6-0c0ff7f3434b,"Dasgupta, Mangal and Zacharia",IT,3d9157db-e6dd-4591-8f36-55f7aacaf41f,18,220589.41,123513.58,97075.83,14561.37,5625.26,100.0,14123.91,3.8,12.871622789958906,77.68526177107212,2017
f8f2c963-60cb-4b62-98de-b22a5f3e2c76,Rana Group,Retail,d7adabb1-cf40-4d47-bc4b-a771df28fead,16,105028.13,72937.29,32090.83,4813.62,4923.7,3395.45,54704.23,4.5,12.883265418053549,77.64194625407698,2005
338638ad-d2ed-439c-8c81-e2bd5e28449b,"Menon, Zacharia and Batta",Retail,e779b827-c2eb-4db5-a46f-dbcee8f209bd,18,123281.88,109776.01,13505.86,2025.88,6371.42,705.65,59257.8,3.6,12.949303927745877,77.63136930787428,2019
61152459-407f-4f7a-80b0-4b8541acf2d9,Edwin and Sons,Healthcare,cf2ddc2c-3f1d-4d3d-aac4-bfbab982e718,11,140379.13,68943.75,71435.37,10715.31,3817.71,637.46,43114.11,5.0,13.06717229521546,77.5767179710669,2009
0234589d-9753-4dd3-9fe0-2d9fa8497621,Bawa-Salvi,Retail,2c70062b-8df2-4d9c-ad25-3d272d6c0f99,11,103791.92,61770.18,42021.74,6303.26,885.01,2581.88,50618.79,3.6,13.03659232864365,77.68806904612585,1996
ed9160cb-5987-48cb-aa52-436b70c288c9,"Gala, Acharya and Chaudhuri",Healthcare,a7fc0670-0206-45ea-91e1-17a62121bdb2,18,100069.26,61067.83,39001.42,5850.21,4048.69,1174.19,41805.86,4.1,13.043534987152709,77.67729066700721,2022
4f95499b-e7be-47dd-a49a-2ffdc9c8877a,Mannan-Lad,Healthcare,af3f8a63-9e5c-4f10-9269-f2c28e3238b6,15,105495.96,52919.08,52576.88,7886.53,5816.59,3808.93,45556.41,4.5,12.933506584281824,77.54194821931306,2007
2b80d7d3-186c-4204-a455-6d5134e47459,"Loke, Puri and Jayaraman",Retail,bc395775-3edd-4dc5-9db8-d0e778707bc6,17,110165.22,53176.14,56989.08,8548.36,4849.55,1341.1,64915.01,4.4,12.93275014965987,77.5361272743187,1999
6d1a4e87-fdf8-435c-a00c-3b8e4eaeef9b,Swamy-Thaman,Healthcare,a36fd2ad-3fd9-4dc4-899e-b0ff785b2821,14,100791.4,55947.92,44843.49,6726.52,6680.09,2319.31,57650.47,4.3,12.993623025522384,77.5952854460836,2001
f9ec912a-0293-4a67-abdc-bc9d021cac3e,Shah-Sandal,Retail,b8f2f4ee-f2a4-4c85-ac94-51f1f11a4599,12,135418.72,96217.6,39201.13,5880.17,4340.19,3091.73,61630.23,4.3,13.063442770384768,77.55487973483989,2020
3b046b66-5b26-4612-a74f-212bca19ca1a,Setty-Kade,Food,4255375b-1637-452f-98fc-cbf0dc7f6f76,18,114228.47,59642.22,54586.25,8187.94,7168.94,1494.84,63292.26,4.3,12.89795183967016,77.59655484737209,1996
a4faf588-4114-44f8-b5d7-1330bc7b75d6,Mitter and Sons,Healthcare,fca92909-0d2a-4998-8972-5283b3009ba3,7,247483.77,161371.86,86111.91,12916.79,4201.71,1982.17,53335.16,3.9,13.007616194102663,77.58089243012323,2011
446161fb-db1d-4e76-8a1f-05ba6686e02f,Sankar Inc,Food,506bf309-a41e-49fa-8243-fd74b6b1e921,12,324049.95,160661.37,163388.58,24508.29,3203.86,1037.79,46932.9,4.0,13.037123548198421,77.65433611389915,1990
114fdb0d-bdb9-4975-b417-d095b7e8aa1f,Patla Group,Manufacturing,ecd95959-d935-42d3-beb9-799425c4b718,14,126082.13,52194.04,73888.1,11083.21,6275.79,2085.79,40514.6,4.4,12.889720373869444,77.65064088359915,2009
6076e07e-8791-431b-8ae8-3400ca35c0e3,Bhagat-Gill,Food,826c5411-3fb9-4885-a638-fcc34e50e937,7,129111.59,52233.82,76877.78,11531.67,2331.1,1808.16,23357.02,3.7,13.069446183374621,77.52531567128885,2022
b09734ad-db3f-443d-82ff-50280140521c,Chaudhry-Ahuja,Retail,d35e11c3-aeaf-4509-b1e5-5bd6ed7aa357,13,150890.62,98970.4,51920.23,7788.03,2736.91,162.78,77423.45,2.8,12.937341977972233,77.69253609811521,1999
776149d1-f7fa-405a-9186-497686da0b86,"Balasubramanian, Nayak and Pillay",IT,dc47401d-cb21-4995-ac21-1d27b5be6ac5,18,183593.04,137421.66,46171.38,6925.71,2506.93,2776.81,67491.44,4.1,13.044798742464351,77.5296364241253,2016
a4296d2a-3c25-4602-b571-f6d16dca4f07,Kota and Sons,IT,19462e4d-4004-46dc-b2b6-b765ec6070f9,22,106825.42,87028.32,19797.1,2969.56,8088.68,2623.95,27572.61,4.8,12.958164020395666,77.58733375137399,2008
86000abc-cfbe-4e91-a584-af649da86f49,Trivedi-Saran,IT,ffd7ed20-e1ea-49de-970d-47433dcee7b8,11,109501.84,91125.01,18376.83,2756.52,6291.37,3142.5,87627.11,4.8,12.900462078863143,77.63002775227467,1993
1c9d4945-f78f-42c8-93b7-989225b701c4,Doctor-Bhasin,IT,95a18c5d-ae0a-429c-b9b4-8a4e80f090ee,14,129552.09,54773.86,74778.23,11216.73,4133.8,2075.57,58836.73,4.4,13.011995810530854,77.62325740071154,2007
8e9cfb8a-be6d-4d3c-a527-9bf2a60415e5,Sunder-Saxena,Manufacturing,2de2565f-3ef6-42a9-ba6f-dd25b08c54d2,12,135207.94,76749.59,58458.35,8768.75,4803.32,1125.64,65690.31,4.7,13.015106130763145,77.64706376496758,2006
